male_ID,num_notes,num_notetype,song_length,pfcmax,pfcmin,bandwidth
RBMS,6,2,0.5302,6281.25,2718.75,3562.5
RBMS,5,2,0.5204,5812.5,2531.25,3281.25
RBMS,1,1,0.2645,5812.5,3375,2437.5
RBMS,1,1,0.4148,0.2711,5437.5,-5437.2289
RBMS,5,2,0.5339,5812.5,2812.5,3000
RBMS,1,1,0.0775,6187.5,4031.25,2156.25
RBMS,5,2,0.4852,5812.5,2062.5,3750
RBMS,9,3,0.7222,6000,2062.5,3937.5
RBMS,5,3,0.4822,5718.75,2718.75,3000
RBMS,1,1,0.3105,6093.75,3375,2718.75
RBMS,5,2,0.5305,5718.75,2812.5,2906.25
RBMS,7,5,1.1617,9562.5,2062.5,7500
RBMS,5,2,0.5365,5718.75,2625,3093.75
RBMS,6,2,0.5163,6375,2812.5,3562.5
RBMS,14,3,1.1356,6093.75,2156.25,3937.5
RBMS,5,5,0.6231,6093.75,2062.5,4031.25
RBMS,5,2,0.5333,5531.25,2531.25,3000
RBMS,4,2,0.4454,6468.75,2812.5,3656.25
RBMS,14,7,1.5033,6562.5,2062.5,4500
RBMS,2,2,0.7181,5906.25,2625,3281.25
RBMS,10,4,0.6887,6375,2343.75,4031.25
RBMS,5,2,0.5165,5625,2250,3375
RBMS,14,7,1.5465,6656.25,2156.25,4500
RBMS,6,2,0.7023,5718.75,3000,2718.75
RBMS,5,2,0.5972,5437.5,3281.25,2156.25
RBMS,10,4,0.7698,6468.75,2343.75,4125
RSRG,7,2,0.4718,6000,3281.25,2718.75
RSRG,6,3,0.4697,5625,2156.25,3468.75
RSRG,6,3,0.5691,5156.25,2437.5,2718.75
RSRG,5,2,0.4367,6093.75,2156.25,3937.5
RSRG,5,2,0.4264,5718.75,2437.5,3281.25
RSRG,6,3,0.6453,6281.25,2062.5,4218.75
RSRG,5,2,0.4264,5156.25,2343.75,2812.5
RSRG,7,2,0.4912,6281.25,3562.5,2718.75
RSRG,5,3,0.5879,6093.75,2062.5,4031.25
RSRG,4,2,0.5436,6093.75,3281.25,2812.5
RSRG,4,3,0.6711,5718.75,2343.75,3375
RSRG,8,4,0.9828,5906.25,2437.5,3468.75
RSRG,4,2,0.5513,6281.25,2718.75,3562.5
RSRG,4,3,0.654,5812.5,2343.75,3468.75
RSRG,6,3,0.699,8156.25,2343.75,5812.5
RSRG,8,4,1.0327,5812.5,2343.75,3468.75
RSRG,4,2,0.5404,6187.5,3093.75,3093.75
RSRG,4,3,0.6644,5812.5,2437.5,3375
RSRG,8,4,1.0301,6187.5,2531.25,3656.25
RSRG,4,2,0.5529,6093.75,3281.25,2812.5
RSRG,4,3,0.6771,5812.5,2343.75,3468.75
RSRG,5,3,0.6429,6656.25,3281.25,3375
RSRG,4,2,0.4492,5062.5,2531.25,2531.25
RSRG,8,4,1.019,5812.5,2250,3562.5
RSRG,4,2,0.5412,6187.5,2250,3937.5
RSRG,11,6,1.3711,6187.5,2156.25,4031.25
RSRG,5,2,0.5574,5531.25,2343.75,3187.5
RSRG,5,2,0.5507,5437.5,2437.5,3000
RSRG,5,2,0.5407,7406.25,2437.5,4968.75
RSRG,5,2,0.5599,5531.25,2531.25,3000
RSRG,5,2,0.5363,5531.25,2062.5,3468.75
RSRG,11,6,1.3346,6750,2250,4500
RSRG,5,2,0.5555,5531.25,2437.5,3093.75
RSRG,11,6,1.352,6375,2250,4125
RSRG,5,2,0.558,5625,2437.5,3187.5
RSRG,11,6,1.3571,6281.25,2062.5,4218.75
RSRG,5,2,0.5572,5718.75,2343.75,3375
RSRG,5,3,0.6436,6562.5,2062.5,4500
RSRG,5,2,0.5612,5625,2437.5,3187.5
RSRG,11,6,1.3607,7125,2250,4875
RSRG,5,2,0.5311,5906.25,2531.25,3375
RSRG,5,2,0.5608,5625,2531.25,3093.75
RSRG,11,6,1.3617,6843.75,2156.25,4687.5
RSRG,11,6,1.3523,6750,2250,4500
RSRG,5,2,0.5381,6656.25,2531.25,4125
RSRG,5,2,0.5557,5250,2531.25,2718.75
RSRG,5,2,0.5463,5437.5,2062.5,3375
RSRG,5,2,0.5602,5437.5,2437.5,3000
RSRG,11,6,1.3496,7968.75,2250,5718.75
RSRG,5,2,0.5549,5625,2531.25,3093.75
UB1,5,3,0.6351,5437.5,2156.25,3281.25
UB2,3,2,0.3755,6937.5,3468.75,3468.75
UB3,7,5,0.9314,7968.75,2437.5,5531.25
UB4,7,5,0.961,8062.5,2156.25,5906.25
UB5,5,3,0.6505,5718.75,2437.5,3281.25
UB6,7,5,0.9284,7406.25,2062.5,5343.75
UB7,6,3,0.6771,5906.25,2906.25,3000
UB8,1,1,0.1551,6093.75,3187.5,2906.25
UB9,9,4,0.7562,6093.75,2156.25,3937.5
UB10,8,5,1.1737,7218.75,2437.5,4781.25
UB11,13,6,1.5169,5906.25,2156.25,3750
UB12,11,5,1.1466,6187.5,2250,3937.5
UB13,7,2,0.4496,5906.25,2812.5,3093.75
UB14,5,3,0.4718,5531.25,2531.25,3000
UB15,7,3,0.5307,5625,2250,3375
UB16,8,4,0.8269,7312.5,2437.5,4875
UB17,4,2,0.4348,7406.25,2343.75,5062.5
UB18,8,6,0.8863,7312.5,2250,5062.5
UB19,13,5,1.3362,7218.75,2718.75,4500
UB20,4,2,0.4233,7875,2437.5,5437.5
UB21,8,6,0.9189,7312.5,2156.25,5156.25
UB22,7,6,0.8296,7500,2437.5,5062.5
UB23,8,6,0.8101,7218.75,2250,4968.75
UB24,6,3,0.4863,5718.75,2250,3468.75
UB25,8,6,0.8652,7125,2437.5,4687.5
UB26,7,5,0.7482,7125,2156.25,4968.75
UB27,4,2,0.4306,7031.25,2718.75,4312.5
UB28,9,6,0.9187,7125,2343.75,4781.25
UB29,7,4,0.8146,5906.25,3000,2906.25
UB30,4,2,0.4543,7031.25,2531.25,4500
UB31,7,5,0.7286,6562.5,2343.75,4218.75
UB32,6,3,0.5109,5718.75,2250,3468.75
UB33,8,2,0.5297,7312.5,3843.75,3468.75
UB34,6,2,0.4633,6375,2812.5,3562.5
UB35,1,1,0.0931,6281.25,3937.5,2343.75
UB36,3,1,0.1847,5250,3750,1500
UB37,5,4,0.7476,6750,2250,4500
UB38,7,2,0.5071,6281.25,2718.75,3562.5
UB39,6,5,0.8003,7218.75,2531.25,4687.5
UB40,1,1,0.0845,5718.75,2718.75,3000
UB41,7,2,0.4956,7781.25,3000,4781.25
UB42,4,2,0.4329,6562.5,2718.75,3843.75
UB43,5,3,0.5726,7125,2062.5,5062.5
UB44,4,2,0.4432,6281.25,2625,3656.25
UB45,7,2,0.4809,6093.75,3375,2718.75
UB46,5,4,0.7762,6187.5,2343.75,3843.75
UB47,5,4,0.7328,7031.25,2250,4781.25
UB48,3,1,0.1908,5156.25,3375,1781.25
UB49,7,2,0.4617,6093.75,3093.75,3000
UB50,11,4,0.982,6375,3375,3000
UB7,3,2,0.4793,5531.25,2437.5,3093.75
UB8,8,5,0.9174,6468.75,2250,4218.75
UB9,12,3,0.9088,5343.75,1968.75,3375
UB10,6,3,0.5037,6281.25,2156.25,4125
UB11,6,3,0.5044,6281.25,2156.25,4125
UB12,6,3,0.6356,5625,2343.75,3281.25
UB13,6,3,0.6624,5625,2156.25,3468.75
UB14,3,2,0.4179,6093.75,2343.75,3750
UB15,6,3,0.5995,6281.25,2062.5,4218.75
UB16,6,3,0.6376,5718.75,2250,3468.75
UB17,8,5,1.1866,5906.25,2156.25,3750
UB18,8,6,1.1686,6468.75,2156.25,4312.5
UB19,9,6,1.3317,6750,2250,4500
UB20,9,6,1.9191,6937.5,2250,4687.5
UB21,8,5,1.2482,6750,2156.25,4593.75
UB22,5,4,0.8567,6000,2156.25,3843.75
UB23,5,4,0.8069,5906.25,2625,3281.25
UB24,8,5,1.0062,6656.25,2062.5,4593.75
UB25,6,2,0.4226,5437.5,2718.75,2718.75
UB26,4,2,0.4429,6937.5,2062.5,4875
UB27,7,5,0.9029,6562.5,2062.5,4500
UB28,5,4,0.8633,5906.25,2437.5,3468.75
UB29,8,4,1.2247,7125,2156.25,4968.75
UB30,11,4,1.3004,6562.5,2062.5,4500
UB31,7,5,0.8784,6843.75,2156.25,4687.5
UB32,4,2,0.4318,4875,2156.25,2718.75
UB33,6,2,0.4261,5437.5,2812.5,2625
UB34,6,2,0.4082,5625,3000,2625
UB35,6,4,0.7112,5625,2062.5,3562.5
UB36,7,5,0.9065,5812.5,2062.5,3750
UB37,6,4,0.7254,6843.75,2156.25,4687.5
UB38,7,4,0.8095,6375,2062.5,4312.5
UB39,7,5,0.9297,6562.5,2062.5,4500
UB40,6,4,0.741,5906.25,2250,3656.25
UB41,5,4,0.7211,5906.25,2250,3656.25
UB42,7,4,0.7818,5812.5,2062.5,3750
UB43,6,4,0.6767,5906.25,2062.5,3843.75
UB44,6,4,0.7756,6187.5,2062.5,4125
UB45,6,4,0.7088,6000,2156.25,3843.75
UB46,8,6,1.0553,6468.75,2250,4218.75
UB47,7,5,0.9193,6000,2156.25,3843.75
UB48,6,4,0.7364,5718.75,2250,3468.75
UB49,5,2,0.4473,5906.25,2812.5,3093.75
UB50,7,4,0.7816,7875,2343.75,5531.25
UB51,15,4,1.2643,5531.25,2343.75,3187.5
UB52,5,2,0.4868,6093.75,3093.75,3000
UB53,5,2,0.5969,6562.5,2062.5,4500
UB54,6,4,0.7998,6000,2156.25,3843.75
UB55,13,3,0.8298,5531.25,2343.75,3187.5
UB56,2,2,0.4391,5906.25,2250,3656.25
WOYS,9,4,0.8061,7500,2531.25,4968.75
WOYS,5,3,0.4795,5531.25,2437.5,3093.75
WOYS,5,3,0.5007,6281.25,2156.25,4125
WOYS,5,3,0.485,5625,2156.25,3468.75
WOYS,17,5,1.0978,7406.25,2156.25,5250
WOYS,16,5,1.081,6468.75,2156.25,4312.5
WOYS,7,3,0.6656,6843.75,2156.25,4687.5
WOYS,6,2,0.5645,5437.5,2625,2812.5
WOYS,6,3,0.8599,5625,2625,3000
WOYS,1,1,0.1625,6468.75,4218.75,2250
WOYS,4,1,0.3381,6187.5,3562.5,2625
WOYS,11,2,0.515,6187.5,2062.5,4125
WOYS,4,2,0.3548,6093.75,2062.5,4031.25
WOYS,1,1,0.101,6562.5,3843.75,2718.75
WOYS,3,2,0.4414,6187.5,2343.75,3843.75
WOYS,8,3,0.7412,8343.75,2156.25,6187.5
WOYS,1,1,0.0634,7218.75,5062.5,2156.25
WOYS,4,1,0.3077,3843.75,2156.25,1687.5
WOYS,3,1,0.236,6000,3656.25,2343.75
WOYS,6,1,0.3332,6656.25,4406.25,2250
WOYS,15,5,1.0235,6750,2062.5,4687.5
WOYS,8,4,0.9971,7031.25,2437.5,4593.75
WOYS,6,1,0.3294,6468.75,4312.5,2156.25
WOYS,7,3,0.6952,7125,2437.5,4687.5
WOYS,6,2,0.5502,5531.25,2531.25,3000
WOYS,8,4,0.9774,7781.25,2531.25,5250
WOYS,8,4,1.0381,7687.5,2531.25,5156.25
WOYS,2,2,0.3874,6187.5,2906.25,3281.25
WOYS,6,3,0.8885,6093.75,2625,3468.75
WOYS,7,3,0.6685,7500,2625,4875
WOYS,1,1,0.2127,5718.75,3656.25,2062.5
WOYS,3,1,0.1523,5250,2718.75,2531.25
WOYS,8,4,1.0188,8062.5,2437.5,5625
WOYS,4,2,0.4229,6281.25,2718.75,3562.5
WOYS,8,4,0.9531,6281.25,2437.5,3843.75
WOYS,7,3,0.7134,7781.25,2718.75,5062.5
WOYS,8,4,1.0259,7406.25,2437.5,4968.75
WOYS,6,2,0.5941,5062.5,2625,2437.5
WOYS,8,4,1.017,7218.75,2437.5,4781.25
WOYS,8,4,1.065,7312.5,2250,5062.5
WOYS,8,4,1.0348,6750,2250,4500
WOYS,6,2,0.6106,5531.25,2531.25,3000
WOYS,8,4,1.0609,7781.25,2531.25,5250
WOYS,8,4,0.9906,6375,2531.25,3843.75
WOYS,2,2,0.3757,6187.5,3187.5,3000
WOYS,8,4,1.0351,7593.75,2625,4968.75
WOYS,2,2,0.3679,5156.25,2812.5,2343.75
WOYS,2,2,0.3671,5625,2812.5,2812.5
WOYS,8,4,1.0266,7687.5,2531.25,5156.25
WOYS,8,3,0.8545,6187.5,2343.75,3843.75
YMMS,2,2,0.5928,6000,2343.75,3656.25
YMMS,3,3,0.5345,6562.5,2250,4312.5
YMMS,6,3,0.6521,7593.75,2156.25,5437.5
YMMS,6,3,0.7433,5437.5,2343.75,3093.75
YMMS,6,3,0.7205,5250,2343.75,2906.25
YMMS,6,3,0.5842,7312.5,2531.25,4781.25
YMMS,6,3,0.7228,5812.5,2343.75,3468.75
YMMS,4,2,0.3859,5343.75,2625,2718.75
YMMS,5,2,0.4727,7125,2343.75,4781.25
YMMS,6,3,0.7047,5812.5,2343.75,3468.75
YMMS,3,3,0.5411,6843.75,2250,4593.75
YMMS,6,3,0.7323,6000,2343.75,3656.25
YMMS,3,3,0.5375,6937.5,2343.75,4593.75
YMMS,6,3,0.73,5531.25,2437.5,3093.75
YMMS,4,2,0.3729,5250,2625,2625
YMMS,1,1,0.3292,5437.5,2343.75,3093.75
YMMS,1,1,0.0926,6281.25,4968.75,1312.5
YMMS,1,1,0.1226,8250,4968.75,3281.25
YMMS,8,3,0.6368,6843.75,2531.25,4312.5
YMMS,7,3,0.6313,6000,2156.25,3843.75
YMMS,8,4,1.1419,6281.25,2062.5,4218.75
YMMS,6,4,1.152,6750,2062.5,4687.5
YMMS,6,3,0.6935,6562.5,2062.5,4500
YMMS,5,3,0.7294,7125,2625,4500
YMMS,5,3,0.7226,7031.25,2625,4406.25
YMMS,8,3,0.7572,6375,2062.5,4312.5
YMMS,4,2,0.4929,7125,2718.75,4406.25
YMMS,4,4,0.6,9000,2625,6375
YMMS,6,3,0.7938,6375,2531.25,3843.75
YMMS,3,3,0.4427,5250,2156.25,3093.75
YMMS,1,1,0.0527,9000,4687.5,4312.5
YMMS,8,3,0.7475,6468.75,2156.25,4312.5
YMMS,5,3,0.73,7218.75,2718.75,4500
YMMS,1,1,0.0692,5812.5,4312.5,1500
YMMS,8,3,0.7451,6187.5,2156.25,4031.25
YMMS,8,3,0.7643,6000,2062.5,3937.5
YMMS,13,6,1.4811,5812.5,2062.5,3750
YMMS,3,1,0.2103,6000,2812.5,3187.5
YMMS,5,3,0.7304,7125,2062.5,5062.5
YMMS,9,3,0.8198,6093.75,2062.5,4031.25
YMMS,6,4,1.1045,6187.5,2250,3937.5
YMMS,8,3,0.639,6843.75,2718.75,4125
YMMS,8,3,0.6295,6562.5,2250,4312.5
YMMS,5,3,0.6386,5625,2531.25,3093.75
YMMS,7,2,0.4572,6468.75,2250,4218.75
YMMS,6,3,0.6652,5718.75,2531.25,3187.5
YMMS,8,3,0.6329,7125,2250,4875
YMMS,7,3,0.5943,6375,2156.25,4218.75
YMMS,7,3,0.5766,6562.5,2343.75,4218.75
YMMS,6,3,0.6574,5718.75,2531.25,3187.5
